"","GN","UnterGN","Quartal","Datum","Land","Wert","Verzeichnis","Signatur","Haupttyp","Untertyp","Zusatz","Herkunftsdatei"
"9254","8019954",3,"17/04",2017-10-01,"Irak",400000,"GKV","5A002.a1","5","A","002a1","ELIC"
"9255","8019946",1,"17/04",2017-10-01,"Irak",1440,"GKV","5A002.a1a","5","A","002a1a","ELIC"
"9256","8021342",1,"17/04",2017-10-01,"Iran",55,"unbekannt","II.A1.003","","","","ELIC"
"9257","8021342",2,"17/04",2017-10-01,"Iran",2036,"unbekannt","II.A1.003","","","","ELIC"
"9258","8020487",1,"17/04",2017-10-01,"Iran",110000,"unbekannt","II.A2.017.b","","","","ELIC"
"9259","8020992",1,"17/04",2017-10-01,"Iran",509.05,"unbekannt","II.A1.003","","","","ELIC"
"9260","8020535",1,"17/04",2017-10-01,"Iran",3900,"GKV","2B350.g2","2","B","350g2","ELIC"
"9261","8019763",1,"17/04",2017-10-01,"Iran",445,"unbekannt","II.A1.003","","","","ELIC"
"9262","8019763",2,"17/04",2017-10-01,"Iran",3929,"unbekannt","II.A1.003","","","","ELIC"
"9263","8020115",1,"17/04",2017-10-01,"Iran",1849,"unbekannt","II.A1.003","","","","ELIC"
"9264","8020115",2,"17/04",2017-10-01,"Iran",5961.08,"unbekannt","II.A1.003","","","","ELIC"
"9265","8020115",3,"17/04",2017-10-01,"Iran",5961.08,"unbekannt","II.A1.003","","","","ELIC"
"9266","8020115",4,"17/04",2017-10-01,"Iran",5727.32,"unbekannt","II.A1.003","","","","ELIC"
"9267","8020115",5,"17/04",2017-10-01,"Iran",2831.48,"unbekannt","II.A1.003","","","","ELIC"
"9268","8020115",6,"17/04",2017-10-01,"Iran",5961.08,"unbekannt","II.A1.003","","","","ELIC"
"9269","8020288",1,"17/04",2017-10-01,"Iran",87.5,"unbekannt","II.A1.003","","","","ELIC"
"9270","8020288",2,"17/04",2017-10-01,"Iran",127.5,"unbekannt","II.A1.003","","","","ELIC"
"9271","8020288",3,"17/04",2017-10-01,"Iran",127.5,"unbekannt","II.A1.003","","","","ELIC"
"9272","8020288",4,"17/04",2017-10-01,"Iran",170,"unbekannt","II.A1.003","","","","ELIC"
"9273","8020288",5,"17/04",2017-10-01,"Iran",87.5,"unbekannt","II.A1.003","","","","ELIC"
"9274","8020288",6,"17/04",2017-10-01,"Iran",170,"unbekannt","II.A1.003","","","","ELIC"
"9275","8020131",1,"17/04",2017-10-01,"Iran",40000,"unbekannt","II.A2.022","","","","ELIC"
"9276","8021143",1,"17/04",2017-10-01,"Iran",173.25,"unbekannt","II.A1.003 e)","","","","ELIC"
"9277","8021143",2,"17/04",2017-10-01,"Iran",375,"unbekannt","II.A1.003 f)","","","","ELIC"
"9278","8021143",3,"17/04",2017-10-01,"Iran",356.25,"unbekannt","II.A1.003 e)","","","","ELIC"
"9279","8021143",4,"17/04",2017-10-01,"Iran",90,"unbekannt","II.A1.003 e)","","","","ELIC"
"9280","8021143",5,"17/04",2017-10-01,"Iran",67.35,"unbekannt","II.A1.003 e)","","","","ELIC"
"9281","8021143",6,"17/04",2017-10-01,"Iran",92.25,"unbekannt","II.A1.003 e)","","","","ELIC"
"9282","8021143",7,"17/04",2017-10-01,"Iran",90,"unbekannt","II.A1.003 f)","","","","ELIC"
"9283","8021143",8,"17/04",2017-10-01,"Iran",1182.75,"unbekannt","II.A1.003 e)","","","","ELIC"
"9284","8021143",9,"17/04",2017-10-01,"Iran",428.67,"unbekannt","II.A1.003 f)","","","","ELIC"
"9285","8021143",10,"17/04",2017-10-01,"Iran",43.87,"unbekannt","II.A1.003 f)","","","","ELIC"
"9286","8021143",11,"17/04",2017-10-01,"Iran",83.25,"unbekannt","II.A1.003 f)","","","","ELIC"
"9287","8021143",12,"17/04",2017-10-01,"Iran",420,"unbekannt","II.A1.003 f)","","","","ELIC"
"9288","8021143",13,"17/04",2017-10-01,"Iran",36.75,"unbekannt","II.A1.003 f)","","","","ELIC"
"9289","8020969",1,"17/04",2017-10-01,"Iran",6020,"unbekannt","II.A1.003","","","","ELIC"
"9290","8020969",2,"17/04",2017-10-01,"Iran",1920,"unbekannt","II.A1.003","","","","ELIC"
"9291","8020969",3,"17/04",2017-10-01,"Iran",7935,"unbekannt","II.A1.003","","","","ELIC"
"9292","8020969",4,"17/04",2017-10-01,"Iran",8422,"unbekannt","II.A1.003","","","","ELIC"
"9293","8020768",1,"17/04",2017-10-01,"Iran",4536,"unbekannt","II.A1.003","","","","ELIC"
"9294","8020768",2,"17/04",2017-10-01,"Iran",145.6,"unbekannt","II.A1.003","","","","ELIC"
"9295","8020768",3,"17/04",2017-10-01,"Iran",2766.4,"unbekannt","II.A1.003","","","","ELIC"
"9296","8020768",4,"17/04",2017-10-01,"Iran",100.8,"unbekannt","II.A1.003","","","","ELIC"
"9297","8020768",5,"17/04",2017-10-01,"Iran",201.6,"unbekannt","II.A1.003","","","","ELIC"
"9298","8020768",6,"17/04",2017-10-01,"Iran",1467.2,"unbekannt","II.A1.003","","","","ELIC"
"9299","8020043",1,"17/04",2017-10-01,"Iran",2831.48,"unbekannt","II.A1.003","","","","ELIC"
"9300","8020043",2,"17/04",2017-10-01,"Iran",5961.08,"unbekannt","II.A1.003","","","","ELIC"
"9301","8020043",3,"17/04",2017-10-01,"Iran",5727.32,"unbekannt","II.A1.003","","","","ELIC"
"9302","8020043",4,"17/04",2017-10-01,"Iran",5961.08,"unbekannt","II.A1.003","","","","ELIC"
"9303","8020043",5,"17/04",2017-10-01,"Iran",5961.08,"unbekannt","II.A1.003","","","","ELIC"
"9304","8020366",1,"17/04",2017-10-01,"Iran",14149,"unbekannt","II.A6.016","","","","ELIC"
"9305","8020594",1,"17/04",2017-10-01,"Iran",692,"unbekannt","II.A1.003","","","","ELIC"
"9306","8020379",1,"17/04",2017-10-01,"Iran",139.2,"unbekannt","II.A1.003","","","","ELIC"
"9307","8021306",1,"17/04",2017-10-01,"Iran",24971.1,"GKV","2B350.i","2","B","350i","ELIC"
"9308","8020398",1,"17/04",2017-10-01,"Iran",6575,"unbekannt","II.A1.003","","","","ELIC"
"9309","8020398",2,"17/04",2017-10-01,"Iran",2925,"unbekannt","II.A1.003","","","","ELIC"
"9310","8019694",1,"17/04",2017-10-01,"Iran",180,"GKV","2B350.g2","2","B","350g2","ELIC"
"9311","8020796",1,"17/04",2017-10-01,"Iran",3030,"unbekannt","II.A1.003","","","","ELIC"
"9312","8020796",2,"17/04",2017-10-01,"Iran",8310,"unbekannt","II.A1.003","","","","ELIC"
"9313","8021139",1,"17/04",2017-10-01,"Iran",2410,"unbekannt","II.A1.003","","","","ELIC"
"9314","8018552",1,"17/04",2017-10-01,"Israel",195270,"ML (GKV)","ML05.b","5","b","","ELIC"
"9315","8021353",1,"17/04",2017-10-01,"Israel",145197,"GKV","2B001.d","2","B","001d","ELIC"
"9316","8021247",1,"17/04",2017-10-01,"Israel",16218.36,"ML (GKV)","ML18.b","18","b","","ELIC"
"9317","8020239",1,"17/04",2017-10-01,"Israel",732.2,"GKV","1C010.b","1","C","010b","ELIC"
"9318","8020805",1,"17/04",2017-10-01,"Israel",19631.44,"ML (GKV)","ML18.a","18","a","","ELIC"
"9319","8019893",1,"17/04",2017-10-01,"Israel",850363,"ML (GKV)","ML04","4","","","ELIC"
"9320","8019886",1,"17/04",2017-10-01,"Israel",10505,"ML (GKV)","ML16","16","","","ELIC"
"9321","8020975",1,"17/04",2017-10-01,"Israel",18324,"ML (GKV)","ML05.b","5","b","","ELIC"
"9322","8020004",1,"17/04",2017-10-01,"Israel",1882.8,"GKV","1C010.b","1","C","010b","ELIC"
"9323","8021327",1,"17/04",2017-10-01,"Israel",3447.25,"GKV","2D002","2","D","002","ELIC"
"9324","8021329",1,"17/04",2017-10-01,"Israel",153636,"GKV","3A230","3","A","230","ELIC"
"9325","8020938",1,"17/04",2017-10-01,"Israel",189000,"ML (GKV)","ML15","15","","","ELIC"
"9326","8019819",1,"17/04",2017-10-01,"Israel",246375,"ML (GKV)","ML04","4","","","ELIC"
"9327","8021005",1,"17/04",2017-10-01,"Italien",22450,"GKV","2B350.g2","2","B","350g2","ELIC"
"9328","8020545",1,"17/04",2017-10-01,"Italien",39582,"GKV","2B350.g2","2","B","350g2","ELIC"
"9329","8020546",1,"17/04",2017-10-01,"Italien",49170,"GKV","2B350.g2","2","B","350g2","ELIC"
"9330","8020818",1,"17/04",2017-10-01,"Italien",36988,"GKV","2B350.g2","2","B","350g2","ELIC"
"9331","8019501",1,"17/04",2017-10-01,"Italien",32400,"ML (GKV)","ML09.a","9","a","","ELIC"
"9332","8020303",1,"17/04",2017-10-01,"Italien",10177.5,"GKV","2B201.b","2","B","201b","ELIC"
"9333","8021366",1,"17/04",2017-10-01,"Italien",65890,"GKV","2B001.A|2B201.C","2","B","001A","ELIC"
"9334","8021367",1,"17/04",2017-10-01,"Italien",3270,"GKV","2B001.a","2","B","001a","ELIC"
"9335","8020840",1,"17/04",2017-10-01,"Italien",29325,"GKV","2B350.g2","2","B","350g2","ELIC"
"9336","8019857",1,"17/04",2017-10-01,"Italien",38020,"GKV","2B350.g2","2","B","350g2","ELIC"
"9337","8019867",1,"17/04",2017-10-01,"Italien",20339,"GKV","2B350.g2","2","B","350g2","ELIC"
"9338","8020279",1,"17/04",2017-10-01,"Italien",1742.87,"GKV","5A002.a1a","5","A","002a1a","ELIC"
"9339","8020605",1,"17/04",2017-10-01,"Italien",104962,"GKV","2B001.b|2B201.a","2","B","001b","ELIC"
"9340","8020605",2,"17/04",2017-10-01,"Italien",81637,"GKV","2B001.b|2B201.a","2","B","001b","ELIC"
"9341","8019782",1,"17/04",2017-10-01,"Japan",2470000,"GKV","3B001.E","3","B","001E","ELIC"
"9342","8020158",1,"17/04",2017-10-01,"Jemen",12875,"GKV","3A225","3","A","225","ELIC"
"9343","8021360",1,"17/04",2017-10-01,"Jordanien",6210,"GKV","2B350.g2","2","B","350g2","ELIC"
"9344","8020566",1,"17/04",2017-10-01,"Kamerun",4980,"5.1","5.1","1","","","ELIC"
"9345","8020567",1,"17/04",2017-10-01,"Kamerun",4980,"5.1","5.1","1","","","ELIC"
"9346","8020569",1,"17/04",2017-10-01,"Kamerun",4980,"5.1","5.1","1","","","ELIC"
"9347","8020171",1,"17/04",2017-10-01,"Kanada",192,"5.1","5.1","1","","","ELIC"
"9348","8020171",2,"17/04",2017-10-01,"Kanada",580,"5.1","5.1","1","","","ELIC"
"9349","8020171",3,"17/04",2017-10-01,"Kanada",192,"5.1","5.1","1","","","ELIC"
"9350","8020171",4,"17/04",2017-10-01,"Kanada",960,"5.1","5.1","1","","","ELIC"
"9351","8020171",5,"17/04",2017-10-01,"Kanada",1345,"5.1","5.1","1","","","ELIC"
"9352","8020171",6,"17/04",2017-10-01,"Kanada",192,"5.1","5.1","1","","","ELIC"
"9353","8020171",7,"17/04",2017-10-01,"Kanada",1730,"5.1","5.1","1","","","ELIC"
"9354","8020171",8,"17/04",2017-10-01,"Kanada",192,"5.1","5.1","1","","","ELIC"
"9355","8020171",9,"17/04",2017-10-01,"Kanada",191,"5.1","5.1","1","","","ELIC"
"9356","8020171",10,"17/04",2017-10-01,"Kanada",2310,"5.1","5.1","1","","","ELIC"
"9357","8020171",11,"17/04",2017-10-01,"Kanada",192,"5.1","5.1","1","","","ELIC"
"9358","8020171",12,"17/04",2017-10-01,"Kanada",192,"5.1","5.1","1","","","ELIC"
"9359","8021374",1,"17/04",2017-10-01,"Kanada",3700,"5.1","5.1","1","","","ELIC"
"9360","8021374",2,"17/04",2017-10-01,"Kanada",50,"5.1","5.1","1","","","ELIC"
"9361","8019870",1,"17/04",2017-10-01,"Kanada",50,"5.1","5.1","1","","","ELIC"
"9362","8019870",2,"17/04",2017-10-01,"Kanada",2700,"5.1","5.1","1","","","ELIC"
"9363","8019812",1,"17/04",2017-10-01,"Kanada",750,"5.1","5.1","1","","","ELIC"
"9364","8019812",2,"17/04",2017-10-01,"Kanada",220,"5.1","5.1","1","","","ELIC"
"9365","8019812",3,"17/04",2017-10-01,"Kanada",50,"5.1","5.1","1","","","ELIC"
"9366","8019812",4,"17/04",2017-10-01,"Kanada",2100,"5.1","5.1","1","","","ELIC"
"9367","8019812",5,"17/04",2017-10-01,"Kanada",5550,"5.1","5.1","1","","","ELIC"
"9368","8019812",6,"17/04",2017-10-01,"Kanada",450,"5.1","5.1","1","","","ELIC"
"9369","8019812",7,"17/04",2017-10-01,"Kanada",600,"5.1","5.1","1","","","ELIC"
"9370","8019812",8,"17/04",2017-10-01,"Kanada",300,"5.1","5.1","1","","","ELIC"
"9371","8019812",9,"17/04",2017-10-01,"Kanada",6400,"5.1","5.1","1","","","ELIC"
"9372","8019812",10,"17/04",2017-10-01,"Kanada",1500,"5.1","5.1","1","","","ELIC"
"9373","8019812",11,"17/04",2017-10-01,"Kanada",2000,"5.1","5.1","1","","","ELIC"
"9374","8019812",12,"17/04",2017-10-01,"Kanada",8000,"5.1","5.1","1","","","ELIC"
"9375","8019812",13,"17/04",2017-10-01,"Kanada",2800,"5.1","5.1","1","","","ELIC"
"9376","8019812",14,"17/04",2017-10-01,"Kanada",4800,"5.1","5.1","1","","","ELIC"
"9377","8019812",15,"17/04",2017-10-01,"Kanada",240,"5.1","5.1","1","","","ELIC"
"9378","8019812",16,"17/04",2017-10-01,"Kanada",1500,"5.1","5.1","1","","","ELIC"
"9379","8019812",17,"17/04",2017-10-01,"Kanada",2800,"5.1","5.1","1","","","ELIC"
"9380","8019812",18,"17/04",2017-10-01,"Kanada",700,"5.1","5.1","1","","","ELIC"
"9381","8019812",19,"17/04",2017-10-01,"Kanada",2000,"5.1","5.1","1","","","ELIC"
"9382","8021026",1,"17/04",2017-10-01,"Kasachstan",2749.35,"GKV","2B350.g2","2","B","350g2","ELIC"
"9383","8021231",1,"17/04",2017-10-01,"Kolumbien",97386,"ML (GKV)","ML05.b","5","b","","ELIC"
"9384","8020509",1,"17/04",2017-10-01,"Südkorea",7225,"GKV","5D001.a","5","D","001a","ELIC"
"9385","8020025",1,"17/04",2017-10-01,"Südkorea",7225,"GKV","5D001.a","5","D","001a","ELIC"
"9386","8021343",1,"17/04",2017-10-01,"Kroatien",14251,"ML (GKV)","ML17.h","17","h","","ELIC"
"9387","8020749",1,"17/04",2017-10-01,"Kroatien",8000,"GKV","2B001.a|2B201.c","2","B","001a","ELIC"
"9388","8020485",1,"17/04",2017-10-01,"Kroatien",3951.4,"ML (GKV)","ML17.h","17","h","","ELIC"
"9389","8017926",1,"17/04",2017-10-01,"Kroatien",5800,"GKV","2B001.b|2B201.a","2","B","001b","ELIC"
"9390","8019997",1,"17/04",2017-10-01,"Kroatien",15000,"GKV","2B201.a","2","B","201a","ELIC"
"9391","8019803",1,"17/04",2017-10-01,"Kroatien",12040,"GKV","2B201.a","2","B","201a","ELIC"
"9392","8019940",1,"17/04",2017-10-01,"Kroatien",716.38,"GKV","5A002.a1a","5","A","002a1a","ELIC"
"9393","8021088",1,"17/04",2017-10-01,"Kroatien",19000,"ML (GKV)","ML17.h","17","h","","ELIC"
"9394","8021090",1,"17/04",2017-10-01,"Kroatien",4750,"ML (GKV)","ML17.h","17","h","","ELIC"
"9395","8019991",1,"17/04",2017-10-01,"Kuwait",3995,"5.1","5.1","1","","","ELIC"
"9396","8019991",2,"17/04",2017-10-01,"Kuwait",1567,"5.1","5.1","1","","","ELIC"
"9397","8019991",3,"17/04",2017-10-01,"Kuwait",735,"5.1","5.1","1","","","ELIC"
"9398","8019991",4,"17/04",2017-10-01,"Kuwait",6817,"5.1","5.1","1","","","ELIC"
"9399","8021184",1,"17/04",2017-10-01,"Lettland",3300,"5.1","5.1","1","","","ELIC"
"9400","8021274",1,"17/04",2017-10-01,"Luxemburg",485154,"GKV","5D001.c","5","D","001c","ELIC"
"9401","8020422",1,"17/04",2017-10-01,"Malaysia",242342,"GKV","2B001.b2|2B201.a1","2","B","001b2","ELIC"
"9402","8020418",1,"17/04",2017-10-01,"Malaysia",242342,"GKV","2B001.b2|2B201.a1","2","B","001b2","ELIC"
"9403","8020424",1,"17/04",2017-10-01,"Malaysia",309968,"GKV","2B001.b2|2B201.a1","2","B","001b2","ELIC"
"9404","8019880",1,"17/04",2017-10-01,"Malaysia",18825,"ML (GKV)","ML02","2","","","ELIC"
"9405","8019880",2,"17/04",2017-10-01,"Malaysia",13200,"ML (GKV)","ML02","2","","","ELIC"
"9406","8021077",1,"17/04",2017-10-01,"Malaysia",3081,"5.1","5.1","1","","","ELIC"
"9407","8019838",1,"17/04",2017-10-01,"Malaysia",1,"GKV","1E001","1","E","001","ELIC"
"9408","8019838",2,"17/04",2017-10-01,"Malaysia",150000,"GKV","1A005","1","A","005","ELIC"
"9409","8019838",3,"17/04",2017-10-01,"Malaysia",5000000,"ML (GKV)","ML13|ML22","13","","","ELIC"
"9410","8020844",1,"17/04",2017-10-01,"Malaysia",3580,"5.1","5.1","1","","","ELIC"
"9411","8019720",1,"17/04",2017-10-01,"Marokko",245172,"GKV","2B001.b.2|2B201.a.1","2","B","001b2","ELIC"
"9412","8021392",1,"17/04",2017-10-01,"Marokko",245000,"5.2","5.2","2","","","ELIC"
"9413","8019438",1,"17/04",2017-10-01,"Mazedonien",390,"ML (GKV)","ML01.b","1","b","","ELIC"
"9414","8020249",1,"17/04",2017-10-01,"Mazedonien",390,"ML (GKV)","ML01.b","1","b","","ELIC"
"9415","8020249",2,"17/04",2017-10-01,"Mazedonien",315,"5.1","5.1","1","","","ELIC"
"9416","8021212",1,"17/04",2017-10-01,"Mazedonien",5458.85,"GKV","1A002.a|1C010.c.d.1","1","A","002a","ELIC"
"9417","8021082",1,"17/04",2017-10-01,"Mazedonien",280,"GKV","2B008","2","B","008","ELIC"
"9418","8019858",1,"17/04",2017-10-01,"Mazedonien",4730,"GKV","2B001.a|2B201.c","2","B","001a","ELIC"
"9419","8020921",1,"17/04",2017-10-01,"Mexiko",785617.61,"GKV","2B001.a","2","B","001a","ELIC"
"9420","8019790",1,"17/04",2017-10-01,"Mexiko",369365,"GKV","5A001.f2","5","A","001f2","ELIC"
"9421","8020330",1,"17/04",2017-10-01,"Mexiko",6954,"GKV","2B352.d","2","B","352d","ELIC"
"9422","8020331",1,"17/04",2017-10-01,"Mexiko",16514,"GKV","2B352.d","2","B","352d","ELIC"
"9423","8020332",1,"17/04",2017-10-01,"Mexiko",13038,"GKV","2B352.d","2","B","352d","ELIC"
"9424","8021153",1,"17/04",2017-10-01,"Mexiko",21600,"ML (GKV)","ML06|ML09","6","","","ELIC"
"9425","8020897",1,"17/04",2017-10-01,"Mexiko",26277,"GKV","2B352.d","2","B","352d","ELIC"
"9426","8020898",1,"17/04",2017-10-01,"Mexiko",7013,"GKV","2B352.d","2","B","352d","ELIC"
"9427","8020900",1,"17/04",2017-10-01,"Mexiko",7007,"GKV","2B352.d","2","B","352d","ELIC"
"9428","8021378",1,"17/04",2017-10-01,"Mexiko",912576,"GKV","2B001.b|2B201.a","2","B","001b","ELIC"
"9429","8020451",1,"17/04",2017-10-01,"Mexiko",1247580,"GKV","2B001.c1|2B201.b","2","B","001c1","ELIC"
